,name,post at,tweets,tweets_clean,topic_0,topic_1,topic_2,topic_3,topic_4
158,DandiHandoko,2022-03-02,Mari kita dukung pemindahan Ibu Kota Negara yang baru demi pemerataan pembangunan di seluruh Indonesia. Gerakan Disiplin Masker https://t.co/tkcMj6fpM0,dukung pemindahan ibu kota negara baru pemerataan pembangunan seluruh indonesia gerakan disiplin masker,0.6028867959976196,0.025898540392518044,0.019521484151482582,0.015804564580321312,0.33588865399360657
159,SaniaNurRahma1,2022-03-02,Jangan percaya kaum menyesatkan! Ibu Kota Negara yang baru menjadi kepentingan masa depan bangsa dan akan menjadi sejarah serta ikon baru Indonesia. Gerakan Disiplin Masker https://t.co/kwKDAV1VYD,jangan percaya kaum menyesatkan ibu kota negara baru menjadi kepentingan masa depan bangsa menjadi sejarah ikon baru indonesia gerakan disiplin masker,0.6901615858078003,0.27007460594177246,0.015972211956977844,0.012929747812449932,0.01086179818958044
160,SaniaNurRahma1,2022-03-02,Jangan percaya kaum menyesatkan! Ibu Kota Negara yang baru menjadi kepentingan masa depan bangsa dan akan menjadi sejarah serta ikon baru Indonesia. Gerakan Disiplin Masker https://t.co/DF3Gw6bdhF,jangan percaya kaum menyesatkan ibu kota negara baru menjadi kepentingan masa depan bangsa menjadi sejarah ikon baru indonesia gerakan disiplin masker,0.6901559829711914,0.27008020877838135,0.015972211956977844,0.012929747812449932,0.010861797258257866
161,SaniaNurRahma1,2022-03-02,Jangan percaya kaum menyesatkan! Ibu Kota Negara yang baru menjadi kepentingan masa depan bangsa dan akan menjadi sejarah serta ikon baru Indonesia. Gerakan Disiplin Masker https://t.co/c459xKitIP,jangan percaya kaum menyesatkan ibu kota negara baru menjadi kepentingan masa depan bangsa menjadi sejarah ikon baru indonesia gerakan disiplin masker,0.690183162689209,0.27005308866500854,0.015972213819622993,0.012929747812449932,0.010861800983548164
162,SaniaNurRahma1,2022-03-02,Jangan percaya kaum menyesatkan! Ibu Kota Negara yang baru menjadi kepentingan masa depan bangsa dan akan menjadi sejarah serta ikon baru Indonesia. Gerakan Disiplin Masker https://t.co/4ikLUY3dpq,jangan percaya kaum menyesatkan ibu kota negara baru menjadi kepentingan masa depan bangsa menjadi sejarah ikon baru indonesia gerakan disiplin masker,0.6901504397392273,0.27008581161499023,0.015972213819622993,0.012929749675095081,0.01086179818958044
163,SlametM0202,2022-03-02,"@CNNIndonesia Hidup tidak ada sempurna tapi tujuan negara memindahkan ibu kota itu adalah tujuan untuk menuju Indonesia baru kenapa dimasalahkan .
Negara yg punya hajat untuk.masa depan bangsa , kenapa tdk dukung tapi selalu korek kesalahan , ini selalu yg terjadi",hidup sempurna tujuan negara memindahkan ibu kota tujuan menuju indonesia baru dimasalahkan negara punya hajat masa depan bangsa tdk dukung selalu korek kesalahan selalu terjadi,0.5620071887969971,0.2719956040382385,0.015973106026649475,0.012932714074850082,0.13709135353565216
164,forjakeu,2022-03-02,"Dialog Pemindahan Ibu Kota Negara Baru sudah beberapa kali di lakukan bahkan melibatkan beberapa elemen Masyarakat,

Bagaimana bisa ada Statement mengatakan bahwa Dialog Pemindahan IKN belum pernah di lakukan secara Masif..!!

Yuk kita sama sama simak video di bawah ini.. 😁 https://t.co/grjlUkPIQ8",dialog pemindahan ibu kota negara baru beberapa kali lakukan bahkan melibatkan beberapa elemen masyarakat bagaimana statement mengatakan dialog pemindahan ibu kota negara pernah lakukan masif yuk sama sama simak video bawah,0.4553861916065216,0.021368255838751793,0.015972137451171875,0.12952962517738342,0.37774375081062317
165,bersihkan_indo,2022-03-02,"Alasan pemindahan ibu kota negara baru, 
menghindari bencana untuk mendatangi bencana baru. https://t.co/aNrEoxAti6",alasan pemindahan ibu kota negara baru menghindari bencana mendatangi bencana baru,0.6451117992401123,0.16282494366168976,0.017569903284311295,0.014224476180970669,0.1602688580751419
166,chinta_chintata,2022-03-02,"Seperti nya, Dialog Pemindahan Ibu Kota Negara Baru telah beberapa kali di lakukan 🤣..
Bagaimana bisa ada Statement seperti ini.. !!

Ayo ACH,.. disimak siapa tahu lupa atau memang tidak pernah tahu, sini yuk di kasih tahu.

Simak ya BESTie.. 😁 https://t.co/xXd9EokoYT",nya dialog pemindahan ibu kota negara baru beberapa kali lakukan bagaimana statement ayo ach disimak siapa tahu lupa memang pernah tahu sini yuk kasih tahu simak bestie,0.5613568425178528,0.03923964872956276,0.02928219363093376,0.023718534037470818,0.34640276432037354
167,Istanadaging,2022-03-02,"@republikaonline @msaid_didu Ngga penting ini, yang penring itu Ibu kota negara baru....",ngga penting penring ibu kota negara baru,0.865419864654541,0.04709245264530182,0.03513862192630768,0.028461290523409843,0.02388773486018181
168,Agathis08685249,2022-03-01,"Semoga apa yang direncanakan pemerintah berjalan lancar termasuk pemilu 2024, n konsisten #TolakPenundaanPemilu
 #TolakPenundaanPemilu
Sbg rakyat memohon kiranya pemerintah tidak lagi menambah utang negara, negeri ini kaya kok.
https://t.co/atbeDwWSKo",semoga apa direncanakan pemerintah berjalan lancar termasuk pemilu n konsisten tolakpenundaanpemilu tolakpenundaanpemilu sbg rakyat memohon kiranya pemerintah menambah utang negara negeri kaya kok,0.4467102885246277,0.504703938961029,0.019523512572050095,0.015798665583133698,0.013263629749417305
169,kentung_mbah,2022-03-01,"Undang-Undang tentang Ibu Kota Negara akan menjadi dasar pembangunan IKN di Kalimantan Timur. Menteri PPN/Kepala Bappenas Suharso Monoarfa mengatakan, pembangunan IKN yg mengusung “Kota Dunia untuk Semua” tersebut menjadi awal peradaban baru bagi Indonesia
https://t.co/npWl1d4dEI",undang undang ibu kota negara menjadi dasar pembangunan ibu kota negara kalimantan timur menteri ppn kepala bappenas suharso monoarfa mengatakan pembangunan ibu kota negara mengusung kota dunia semua tersebut menjadi awal peradaban baru indonesia,0.7989236116409302,0.1291772425174713,0.0,0.05848582461476326,0.0
170,jprabo,2022-03-01,@CNNIndonesia Persiapan ibu kota negara baru...,persiapan ibu kota negara baru,0.8654158711433411,0.04709649085998535,0.03513862565159798,0.028461292386054993,0.023887736722826958
171,MRidwan11390761,2022-03-01,"@tempodotco Ngapai bingung banyak calon ASN yg siap otw ke ibu kota baru...yg gak nurut aturan negara ya siap"" nanggung resiko dong...ber negara kok se enak udel nya....

Indonesia gak butuh pembangkang..
Silakan mundur teratur klo mau bikin aturan sendiri...beres gitu aja kok repot",ngapai bingung banyak calon asn siap otw ibu kota baru gak nurut aturan negara siap nanggung resiko dong ber negara kok se enak udel nya indonesia gak butuh pembangkang silakan mundur teratur klo mau bikin aturan sendiri beres gitu kok repot,0.925507664680481,0.025898782536387444,0.0195216853171587,0.015804989263415337,0.013266890309751034
172,SaifuddinSay,2022-03-01,"@bangZhack86 @Gojekmilitan Sudah diingatkan... 

https://t.co/Oc75nbCF7T",diingatkan,0.33283761143684387,0.22998513281345367,0.17569300532341003,0.14213863015174866,0.11934563517570496
173,mediaindonesia,2022-03-01,"DALAM Rapat Pimpinan (Rapim) TNI-Polri, Ketua DPR Dr (HC) Puan Maharani menyinggung soal pembangunan ibu kota negara (IKN) baru di Kalimantan Timur. Ia menyampaikan usulnya mengenai lokasi Mabes TNI dan Mabes Polri di IKN Nusantara.

Sumber: https://t.co/6gZZZppWPZ",rapat pimpinan rapim tni polri ketua dpr dr hc puan maharani menyinggung soal pembangunan ibu kota negara ibu kota negara baru kalimantan timur menyampaikan usulnya mengenai lokasi mabes tni mabes polri ibu kota negara nusantara sumber,0.7055934071540833,0.012277660891413689,0.0,0.2665974795818329,0.0
174,PaterStellae,2022-03-01,"@catuaries (maksa) Bikin ibu kota baru
Fanatik
Pengen mensentralisasi semua kekuasaan negara
Mengesampingkan pemuka agama demi agama baru
Bikin bangkrut negara
Ibu kota negara barunya fail abis
Payah soal diplomasi sama negara2 tetangga
Pake anak dan istri buat propaganda",maksa bikin ibu kota baru fanatik pengen mensentralisasi semua kekuasaan negara mengesampingkan pemuka agama agama baru bikin bangkrut negara ibu kota negara barunya fail abis payah soal diplomasi sama negara tetangga pake anak istri buat propaganda,0.8072678446769714,0.1562761813402176,0.014642380177974701,0.011859922669827938,0.0
175,KharismaSang,2022-03-01,"Undang-Undang tentang Ibu Kota Negara akan menjadi dasar pembangunan IKN di Kalimantan Timur. Menteri PPN/Kepala Bappenas Suharso Monoarfa mengatakan, pembangunan IKN yg mengusung “Kota Dunia untuk Semua” tersebut menjadi awal peradaban baru bagi Indonesia
https://t.co/HTpCXHKbnd",undang undang ibu kota negara menjadi dasar pembangunan ibu kota negara kalimantan timur menteri ppn kepala bappenas suharso monoarfa mengatakan pembangunan ibu kota negara mengusung kota dunia semua tersebut menjadi awal peradaban baru indonesia,0.7989214062690735,0.12917916476726532,0.0,0.058486029505729675,0.0
176,alvan3371_alvan,2022-03-01,"@geloraco Sepertinya negara ini butuh uang demi mensukseskan pembangunan ibu kota baru, makanya segala nya dinaikan",sepertinya negara butuh uang mensukseskan pembangunan ibu kota baru makanya segala nya dinaikan,0.9162158370018005,0.029117904603481293,0.02196195162832737,0.017779327929019928,0.014924961142241955
177,idntimes,2022-03-01,Ada wisata alam hingga budaya https://t.co/qZca4VRbwl,wisata alam hingga budaya,0.6663990616798401,0.11499937623739243,0.08785170316696167,0.07107352465391159,0.05967635288834572
178,OfficialiNewsTV,2022-03-01,"Presiden Joko Widodo (Jokowi) menegaskan kepastian pemindahan Ibu Kota Negara (IKN) baru. Dia meminta tidak ada lagi percakapan penolakan IKN dalam WhatsApp Grup di kalangan TNI-Polri. PAA

#IKN #Jokowi #TNIPolri #TNI #Polri #Indonesia #WhatsApp #iNewsSore #iNews https://t.co/6kHgd4ZpJ8",presiden joko widodo jokowi menegaskan kepastian pemindahan ibu kota negara ibu kota negara baru meminta percakapan penolakan ibu kota negara whatsapp grup kalangan tni polri paa ibu kota negara jokowi tnipolri tni polri indonesia whatsapp inewssore inews,0.570497453212738,0.13889417052268982,0.0,0.21271903812885284,0.07025045156478882
179,serambinews,2022-03-01,"Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokasi menegaskan aparatur sipil negara (ASN) harus siap dipindahkan ke Ibu Kota Negara (IKN) Nusantara.

https://t.co/gqiRnL8Nyz",menteri pendayagunaan aparatur negara reformasi birokasi menegaskan aparatur sipil negara asn siap dipindahkan ibu kota negara ibu kota negara nusantara,0.7787129282951355,0.1775415986776352,0.01756967231631279,0.014233158901333809,0.01194263156503439
180,SydneyX5w,2022-03-01,"https://t.co/doOl2ae2y7

Pemindahan Ibu Kota Negara, Kominfo: Menuju Indonesia Sentris

IKN Baru menuju Indonesia sentris dan tak lagi Jawa sentris.
Narasi utama yang perlu secara konsisten ditegaskan adalah mengapa kita mesti pindah
@PlateJohnny 
@kemkominfo",pemindahan ibu kota negara kominfo menuju indonesia sentris ibu kota negara baru menuju indonesia sentris tak jawa sentris narasi utama perlu konsisten ditegaskan mesti pindah,0.6046892404556274,0.19750532507896423,0.01171365100890398,0.08677845448255539,0.09931334853172302
181,detikfinance,2022-03-01,Rumah dinas jadi salah satu fasilitas bagi para abdi negara yang ikut pindah ke ibu kota negara (IKN) baru.  https://t.co/72HLmMd690,rumah dinas jadi salah satu fasilitas abdi negara ikut pindah ibu kota negara ibu kota negara baru,0.944084644317627,0.019468072801828384,0.014641126617789268,0.011855565942823887,0.0
182,tribunkaltim,2022-03-01,"Gempa baru saja guncang Paser Kaltim, Ibu Kota Negara baru tak sepenuhnya aman dari gempa?
https://t.co/mynLvjEC9S
#Gempa #paser #ibukota #IKN #iknbarunusantara #BeritaTerkini",gempa baru guncang paser kaltim ibu kota negara baru tak sepenuhnya aman gempa gempa paser ibu kota ibu kota negara iknbarunusantara beritaterkini,0.7458106279373169,0.01809205859899521,0.013514908030629158,0.21339502930641174,0.0
183,spmedia_jbg,2022-03-01,"Presiden RI, Joko Widodo menetapkan Ibu Kota Negara (IKN) baru di Kalimantan Timur. Proses pemindahan ditargetkan bertahap mulai 2024. https://t.co/KtUQItQF0x",presiden ri joko widodo menetapkan ibu kota negara ibu kota negara baru kalimantan timur proses pemindahan ditargetkan bertahap mulai,0.6582978367805481,0.21226072311401367,0.012549692764878273,0.010161271318793297,0.10673047602176666
184,hariankompas,2022-03-01,"Sebagai pusat pertumbuhan baru, IKN menjadi afirmasi dimulainya hegemoni baru sebagai penyeimbang Jawa dan penyelaras Nusantara. Keselarasan pembangunan pada matra darat dan laut akan membuahkan keseimbangan pembangunan. #Opini #AdadiKompas

https://t.co/i3CYaKCe3a",pusat pertumbuhan baru ibu kota negara menjadi afirmasi dimulainya hegemoni baru penyeimbang jawa penyelaras nusantara keselarasan pembangunan matra darat laut membuahkan keseimbangan pembangunan opini adadikompas,0.6901029348373413,0.2701379656791687,0.01597311533987522,0.012930480763316154,0.010855508036911488
185,AbdinipunGusti,2022-03-01,"ibu kota negara baru akan membuat koloni baru, akankah berhasil menguasai republik ini para oligarki ?",ibu kota negara baru membuat koloni baru akankah berhasil menguasai republik oligarki,0.6464179754257202,0.29108941555023193,0.02510010451078415,0.02032816968858242,0.01706433854997158
186,OOpposih,2022-03-01,"Mahasiswa Sekolah Tinggi Agama Islam Balikpapan menyampaikan mendukung penuh pemindahan ibu kota negara baru ke Kalimantan
#IbukotaNegara
#IKN
#SemangatNusantara https://t.co/pYrXcQyuS4",mahasiswa sekolah tinggi agama islam balikpapan menyampaikan mendukung penuh pemindahan ibu kota negara baru kalimantan ibu kota negara ibu kota negara semangat nusantara,0.8244234919548035,0.018026983365416527,0.01351486798375845,0.010946313850581646,0.1330883502960205
187,arifarianto474,2022-03-01,"Banyak yang setuju atas pemindahan ibu kota negara baru

#IbukotaNegara
#IKN
#SemangatNusantara https://t.co/NhR0hnQXJy",banyak setuju atas pemindahan ibu kota negara baru ibu kota negara ibu kota negara semangat nusantara,0.6911171078681946,0.1406359225511551,0.013516094535589218,0.010948728770017624,0.14378216862678528
188,spmedia_jbg,2022-03-01,"Presiden RI, Joko Widodo menetapkan Ibu Kota Negara (IKN) baru di Kalimantan Timur. Proses pemindahan ditargetkan bertahap mulai 2024. https://t.co/xbYhGy60Ke",presiden ri joko widodo menetapkan ibu kota negara ibu kota negara baru kalimantan timur proses pemindahan ditargetkan bertahap mulai,0.6583008766174316,0.2122577577829361,0.012549692764878273,0.010161271318793297,0.10673041641712189
189,DKembalu,2022-03-01,"Pemindahan Ibu Kota Negara (IKN) dari Jakarta ke Kalimantan Timur akan segera dilakukan. Namun, mengapa ibu kota negara harus pindah ke tempat yang baru? Cek berikut https://t.co/SoAsQSh1XZ",pemindahan ibu kota negara ibu kota negara jakarta kalimantan timur segera dilakukan ibu kota negara pindah tempat baru cek berikut,0.8707751035690308,0.014582421630620956,0.010980939492583275,0.0,0.09476988017559052
190,Ardiesuhardi1,2022-03-01,"@karyawantree @CintaNirmala2 @Sumanto59653397 @Jokerdanbadut @OmegaF1998 @hareypoco @DedekLagiAjaa @FR33D0ML4ND @KangUtang04 @FreeStranger22 @Sangkuriang5551 @OdriSeva @Jaya52102315 @4nw4r__84 @SanusiUndins @zulhamkenzo @boco_aluih_ang @momocimol 65%  DIALOKASIKAN ke. SUN

JHT ditarik semua, ibu kota  negara baru batal dibangun

#SaatnyaRezimJokowiTurun 
#SaatnyaRezimJokowiTurun",dialokasikan sun jht ditarik semua ibu kota negara baru batal dibangun saatnyarezimjokowiturun saatnyarezimjokowiturun,0.8880566358566284,0.039044372737407684,0.02928284741938114,0.02371247112751007,0.01990368776023388
191,HarianKicau,2022-03-01,"Nah kan, kelompok yang sudah dibubarkan pemerintah ini masih aja buat ulah. Kali ini mereka memprovokasi masyarakat untuk menolakn pemindahan Ibu Kota Negara baru. Prokes Basmi Pandemi https://t.co/wPrTTo04gc",nah kan kelompok dibubarkan pemerintah buat ulah kali memprovokasi masyarakat menolakn pemindahan ibu kota negara baru prokes basmi pandemi,0.5212646722793579,0.19684980809688568,0.01756995916366577,0.014224360696971416,0.25009116530418396
192,DandiHandoko,2022-03-01,Pembangunan Ibu Kota Negara yang baru merupakan bagian dari transformasi ekonomi yang akan bermanfaat bagi Indonesia. Prokes Basmi Pandemi https://t.co/iTNCZNxisf,pembangunan ibu kota negara baru merupakan bagian transformasi ekonomi bermanfaat indonesia prokes basmi pandemi,0.3049323856830597,0.6638290286064148,0.012549678795039654,0.010158929973840714,0.0
193,DandiHandoko,2022-03-01,Pembangunan Ibu Kota Negara yang baru merupakan bagian dari transformasi ekonomi yang akan bermanfaat bagi Indonesia. Prokes Basmi Pandemi https://t.co/8PIw9An3x9,pembangunan ibu kota negara baru merupakan bagian transformasi ekonomi bermanfaat indonesia prokes basmi pandemi,0.3049224019050598,0.6638389825820923,0.01254967786371708,0.010158929042518139,0.0
194,DandiHandoko,2022-03-01,Pembangunan Ibu Kota Negara yang baru merupakan bagian dari transformasi ekonomi yang akan bermanfaat bagi Indonesia. Prokes Basmi Pandemi https://t.co/LtQ5x2bGaT,pembangunan ibu kota negara baru merupakan bagian transformasi ekonomi bermanfaat indonesia prokes basmi pandemi,0.3049558103084564,0.6638056039810181,0.01254967786371708,0.010158929042518139,0.0
195,DandiHandoko,2022-03-01,Pembangunan Ibu Kota Negara yang baru merupakan bagian dari transformasi ekonomi yang akan bermanfaat bagi Indonesia. Prokes Basmi Pandemi https://t.co/jeuP88GCYw,pembangunan ibu kota negara baru merupakan bagian transformasi ekonomi bermanfaat indonesia prokes basmi pandemi,0.30494362115859985,0.663817822933197,0.01254967786371708,0.010158929042518139,0.0
196,Radar_Cirebon,2022-03-01,"JAKARTA – Untuk menjalankan roda pemerintahan di Ibu Kota Negara (IKN) yang baru nanti, dibutuhkan sejumlah Pegawai Negeri Sipil (PNS). Hal ini https://t.co/eplyPvKjnd",jakarta menjalankan roda pemerintahan ibu kota negara ibu kota negara baru dibutuhkan sejumlah pegawai negeri sipil pns,0.15905097126960754,0.8097012042999268,0.012549861334264278,0.010166693478822708,0.0
197,lawjusticeco,2022-03-01,Ternyata Banyak PNS Enggan Dipindahkan ke Ibu Kota Negara Baru https://t.co/JWs8MHwXdt,ternyata banyak pns enggan dipindahkan ibu kota negara baru,0.37790176272392273,0.5596045255661011,0.025099506601691246,0.020331116393208504,0.01706310734152794
198,23yanuar23,2022-03-01,@mazzini_gsp Depok cocok jadi Ibu Kota Negara yang baru..,depok cocok jadi ibu kota negara baru,0.8880599737167358,0.03904266282916069,0.02928219735622406,0.023711945861577988,0.01990325190126896
199,ErniFahima,2022-03-01,"Ulama Aswaja Blitar Tak Gentar Tolak UU IKN

Luar biasa! Ulama pun memahami hakikat dibalik pemindahan Ibu Kota Negara Baru. Ditengarai UU IKN yang disahkan penuh dengan kedzaliman dan berpihak kepada oligarki. Selengkapnya di
https://t.co/GDteSz33Dw

https://t.co/TxrLv2FIzy",ulama aswaja blitar tak gentar tolak uu ibu kota negara luar biasa ulama memahami hakikat dibalik pemindahan ibu kota negara baru ditengarai uu ibu kota negara disahkan penuh kedzaliman berpihak oligarki selengkapnya,0.4449731409549713,0.3376947343349457,0.010981434024870396,0.08937879651784897,0.11697186529636383
200,Efendi16133163,2022-02-28,"air hujan dialirkan masuk ke tanah"" ala Anies Baswedan justru akan diterapkan di Ibu Kota Negara (IKN) baru.",air hujan dialirkan masuk tanah ala anies baswedan justru diterapkan ibu kota negara ibu kota negara baru,0.7445526719093323,0.20683979988098145,0.019522635266184807,0.0158139206469059,0.013270992785692215
201,Solikin96531960,2022-02-28,@pakmul63 Lakukan pemilu sesuai jadwalnya dan batalkan ibu kota negara yang baru.,lakukan pemilu sesuai jadwalnya batalkan ibu kota negara baru,0.3779677450656891,0.5595380663871765,0.025099698454141617,0.02033127099275589,0.017063237726688385
202,mechhbbyy,2022-02-28,Generasi muda punya harapan besar pada pembangunan ibu kota negara baru (IKN) harus terlibat jangan hanya jadi penonton #SemangatPemulihanNKRI https://t.co/uTv3u9YaID,generasi muda punya harapan besar pembangunan ibu kota negara baru ibu kota negara terlibat jangan jadi penonton semangatpemulihannkri,0.8055877685546875,0.022218763828277588,0.015972131863236427,0.012933994643390179,0.1432873010635376
203,pontianaktv,2022-02-28,"Ormas Dayak se-Kalimantan, mendukung pembangunan ibu kota negara (IKN) yang baru, dengan tetap menjaga adat istiadat dan kearifan lokal. Bahkan mereka menyatakan diri menolak upaya-upaya penggagalan pembangunan IKN https://t.co/sku1z0BoTH https://t.co/o5EY510IJ3",ormas dayak se kalimantan mendukung pembangunan ibu kota negara ibu kota negara baru tetap menjaga adat istiadat kearifan lokal bahkan menyatakan diri menolak upaya upaya penggagalan pembangunan ibu kota negara,0.8754569888114929,0.01557647343724966,0.011712911538779736,0.0892929881811142,0.0
204,BolangPerjuang1,2022-02-28,"Pemindahan Ibu Kota Negara merupakan sejarah baru bagi Indonesia

#IKN https://t.co/6HouDFLBnt",pemindahan ibu kota negara merupakan sejarah baru indonesia ibu kota negara,0.6608949899673462,0.15554630756378174,0.0159723199903965,0.012935713864862919,0.15465068817138672
205,terkinidotid,2022-02-28,"Banyak ASN Ogah Pindah ke IKN Baru, Tokoh Adat Dayak Kalteng: Kalau Tak Mau, Syukur! Kita yang Ngisi Jabatan!: Tak dimungkiri bahwasanya rencana pemindahan Ibu Kota Negara (IKN) baru cukup… https://t.co/xLmhsC3Q2D #News #TokohadatdayakKalteng #BanyakASNogahpindahkeIKnbaru",banyak asn ogah pindah ibu kota negara baru tokoh adat dayak kalteng kalau tak mau syukur ngisi jabatan tak dimungkiri bahwasanya rencana pemindahan ibu kota negara ibu kota negara baru cukup news tokohadatdayakkalteng banyakasnogahpindahkeiknbaru,0.6563258767127991,0.0940110981464386,0.0,0.1465131938457489,0.0933883935213089
206,detikfinance,2022-02-28,Ibu kota negara (IKN) bakal pindah dari awalnya di Jakarta ke Kalimantan. Pegawai Negeri Sipil (PNS) juga bakal ikut dipindahkan ke IKN. https://t.co/1KpIR5ZWIc,ibu kota negara ibu kota negara bakal pindah awalnya jakarta kalimantan pegawai negeri sipil pns bakal ikut dipindahkan ibu kota negara,0.48004230856895447,0.49565812945365906,0.0,0.0,0.0
207,JHaduw,2022-02-28,"BAPERA Dukung Pembangunan Ibu Kota Negara Baru (IKN)  Bersama Presiden Joko Widodo https://t.co/ow0gGtjMY7 

#JYPapologizetoATEEZ #MarvelSelcaDay #에이티즈 Rosie #ItsNotOverUntilItsOver 
#NCTDREAM_GlitchMode Prestasi Ganjar Baekho Allah SWT Muhammadiyah",bapera dukung pembangunan ibu kota negara baru ibu kota negara bersama presiden joko widodo jypapologizetoateez marvelselcaday rosie itsnotoveruntilitsover nctdream glitchmode prestasi ganjar baekho allah swt muhammadiyah,0.6162158250808716,0.23873601853847504,0.013515029102563858,0.010943982750177383,0.12058912217617035
208,amurka_bali,2022-02-28,@Ars_sand Gpp yg penting punya ibu kota negara yg baru..,gpp penting punya ibu kota negara baru,0.8654154539108276,0.04709669202566147,0.03513862192630768,0.028461294248700142,0.02388795092701912
209,JHaduw,2022-02-28,"BAPERA Dukung Pembangunan Ibu Kota Negara Baru (IKN)  Bersama Presiden Joko Widodo https://t.co/ow0gGtjMY7 

#ONGSEONGWU #BLACKPINK Nyepi Arifin Panigoro maknae #마크버블 
Paris THANK YOU TWICE #JUSTICEFORATEEZ #STOPCOPYINGATEEZ",bapera dukung pembangunan ibu kota negara baru ibu kota negara bersama presiden joko widodo ongseongwu blackpink nyepi arifin panigoro maknae paris thank you twice justiceforateez stopcopyingateez,0.6162226796150208,0.2387349158525467,0.013515029102563858,0.010943982750177383,0.12058339267969131
210,JHaduw,2022-02-28,"BAPERA Dukung Pembangunan Ibu Kota Negara Baru (IKN)  Bersama Presiden Joko Widodo https://t.co/ow0gGtjMY7 

BON VOYAGE JISOO OPEN PO Pledis Masjidil Haram
 Innalillahi namjoon Puncak Cimahi Azarine Chef",bapera dukung pembangunan ibu kota negara baru ibu kota negara bersama presiden joko widodo bon voyage jisoo open po pledis masjidil haram innalillahi namjoon puncak cimahi azarine chef,0.6161918640136719,0.2387467324733734,0.013515029102563858,0.010943982750177383,0.12060236185789108
211,JHaduw,2022-02-28,"BAPERA Dukung Pembangunan Ibu Kota Negara Baru (IKN)  Bersama Presiden Joko Widodo https://t.co/ow0gGtjMY7 

rosie #JUSTICEFORATEEZ #JYPapologizetoATEEZ Allah SWT Masjidil Aqsa 
#NCTDREAM_GlitchMode THANK YOU TWICE Arifin Panigoro #에이티즈 Baekho",bapera dukung pembangunan ibu kota negara baru ibu kota negara bersama presiden joko widodo rosie justiceforateez jypapologizetoateez allah swt masjidil aqsa nctdream glitchmode thank you twice arifin panigoro baekho,0.6162612438201904,0.23871749639511108,0.013515029102563858,0.010943981818854809,0.12056225538253784
212,bulan_semesta,2022-02-28,Rumah dinas jadi salah satu fasilitas bagi para abdi negara yang ikut pindah ke ibu kota negara (IKN) baru.  https://t.co/oOzl1bOMY6,rumah dinas jadi salah satu fasilitas abdi negara ikut pindah ibu kota negara ibu kota negara baru,0.9440909028053284,0.019461700692772865,0.014641125686466694,0.011855565011501312,0.0
213,WinJGR,2022-02-28,Rumah dinas jadi salah satu fasilitas bagi para abdi negara yang ikut pindah ke ibu kota negara (IKN) baru.  https://t.co/fqfub9ovja,rumah dinas jadi salah satu fasilitas abdi negara ikut pindah ibu kota negara ibu kota negara baru,0.9440965056419373,0.019456272944808006,0.014641125686466694,0.011855562217533588,0.0
214,detikcom,2022-02-28,Rumah dinas jadi salah satu fasilitas bagi para abdi negara yang ikut pindah ke ibu kota negara (IKN) baru.  https://t.co/NwGFRRQG0l,rumah dinas jadi salah satu fasilitas abdi negara ikut pindah ibu kota negara ibu kota negara baru,0.9440931081771851,0.019459566101431847,0.014641127549111843,0.011855565942823887,0.0
215,detikfinance,2022-02-28,Rumah dinas jadi salah satu fasilitas bagi para abdi negara yang ikut pindah ke ibu kota negara (IKN) baru.  https://t.co/HYK5lNsShn,rumah dinas jadi salah satu fasilitas abdi negara ikut pindah ibu kota negara ibu kota negara baru,0.9440901279449463,0.01946256309747696,0.014641125686466694,0.011855565011501312,0.0
216,Info_BPN,2022-02-28,Inilah Luas Wilayah Ibu Kota Negara Baru dan Konsep yang Diterapkan di IKN Nusantara - https://t.co/2hf7CgkWal https://t.co/aWjojfYUdK https://t.co/pi2B4mQWq8,inilah luas wilayah ibu kota negara baru konsep diterapkan ibu kota negara nusantara,0.9253545999526978,0.026044165715575218,0.019521648064255714,0.015810484066605568,0.013269112445414066
217,OnoYasuki,2022-02-28,"Ibu kota negara baru Indonesia lebih maju

#IbukotaNegara
#IKN
#SemangatNusantara https://t.co/qq680znBPG",ibu kota negara baru indonesia lebih maju ibu kota negara ibu kota negara semangat nusantara,0.8328754901885986,0.1334763467311859,0.013515169732272625,0.010946563445031643,0.0
218,alfernado,2022-02-28,@detikfinance Apa iya akan ada ibu kota negara yg baru? Mending ke jonggol aja pindahnya.,apa iya ibu kota negara baru mending jonggol pindahnya,0.8880603909492493,0.03904159367084503,0.02928241714835167,0.023712122812867165,0.019903430715203285
219,Radar_Cirebon,2022-02-28,"https://t.co/fEiZM12Lmm, PENAJAM – Oknum dosen di Ibu Kota Negara Baru terbukti melakukan aksi cabul kepada siswi SMP. Hakim Pengadilan Negeri Penajam telah https://t.co/hUAJSji4aC",penajam oknum dosen ibu kota negara baru terbukti melakukan aksi cabul siswi smp hakim pengadilan negeri penajam,0.6020612716674805,0.3250308036804199,0.029282590374350548,0.02371860109269619,0.01990671642124653
220,BayuAryoJatmik1,2022-02-28,Ayo kita dukung pemindahan Ibu Kota Negara baru #IbukotaNegara #IKN #SemangatNusantara #isramiraj https://t.co/BwIzMYmEGE,ayo dukung pemindahan ibu kota negara baru ibu kota negara ibu kota negara semangat nusantara isramiraj,0.649498701095581,0.018067030236124992,0.013514860533177853,0.010947770439088345,0.30797162652015686
